,xcoord,ycoord,concordex_pred
1882,3347.93650793651,1241.06349206349,0
1883,2141.67256637168,4619.90265486726,1
1884,3778.66037735849,2213.81132075472,1
1885,2013.3137254902,4181.86274509804,1
1886,4971.88095238095,2323.88095238095,0
1887,4023.64893617021,3244.46808510638,0
1888,3880.03174603175,3294.28571428571,0
1889,3300.8085106383,2312.3829787234,0
1890,4332.11267605634,2059.60563380282,0
1891,1888.98734177215,3128.45569620253,3
1892,4368.2752293578,2635.50458715596,0
1893,4280.85981308411,3123.60747663551,0
1894,3177.06097560976,1321.12195121951,0
1895,2279.37704918033,3218.9262295082,1
1896,4883.69072164948,1829.63917525773,0
1897,1679.10869565217,4615.58695652174,0
1898,2383.35398230089,2160.58407079646,3
1899,4350.06849315068,1465.16438356164,0
1900,4546.39534883721,1549.6511627907,0
1901,2008.24347826087,2839.49565217391,0
1902,3276.39344262295,2671.16393442623,2
1903,4270.32941176471,3323.44705882353,0
1904,4843.03571428571,2081.7619047619,1
1905,4193.58024691358,2252.03703703704,0
1906,1752.01136363636,3731.02272727273,0
1907,4334.05357142857,2611.36607142857,0
1908,4026.05217391304,2047.72173913043,0
1909,4255.15,1939.525,0
1910,2143.26829268293,3101.89024390244,0
1911,4579.73684210526,2592.82456140351,0
1912,2485.18390804598,1760.27586206897,0
1913,4877.87068965517,2846.80172413793,3
1914,3503.20224719101,2239.33707865169,1
1915,5178.35135135135,2394.04504504504,0
1916,3484.96350364964,2574.68613138686,2
1917,4340.79166666667,3353.01041666667,0
1918,2165.26495726496,4365.87179487179,0
1919,1784.21739130435,4528.79130434783,0
1920,1838.60227272727,4600.02272727273,0
1921,2754.390625,2916.171875,2
1922,4491.81343283582,1967.40298507463,0
1923,4215.64583333333,3274.60416666667,0
1924,4428.38260869565,1931.47826086957,0
1925,1762.99358974359,2439.58333333333,0
1926,4072.40517241379,2127.94827586207,0
1927,4038.01639344262,2897.17213114754,1
1928,2756.86111111111,2449.65740740741,1
1929,4482.46031746032,2430.98412698413,0
1930,3146.84251968504,1913.55118110236,0
1931,2238.61481481482,1761.15555555556,0
1932,5127.30909090909,1953.9,1
1933,4102.25925925926,2525.32407407407,0
1934,2930.52884615385,1510.03846153846,0
1935,1904.63440860215,4379.43010752688,0
1936,5053.34146341463,1536.60975609756,1
1937,3250.20967741935,1274.14516129032,0
1938,2909.16551724138,2114.72413793103,0
1939,2603.875,2686.77380952381,1
1940,2249.07936507937,1819.65079365079,1
1941,1448.7625,3325.65,1
1942,1932.21875,3593.10416666667,1
1943,4448.99090909091,3011.43636363636,1
1944,3342.52482269504,2071.44680851064,3
1945,4398.15384615385,3190.52991452991,0
1946,2484.25423728814,3384.44915254237,0
1947,3376.22950819672,1653.49180327869,3
1948,2036.70909090909,3600.4,1
1949,1765.73684210526,2754.50526315789,0
1950,2354.73333333333,3440.75238095238,1
1951,5117.66666666667,1779.39393939394,0
1952,4015.35849056604,2927.79245283019,1
1953,1924.24096385542,3495.40963855422,3
1954,4593.03191489362,2010.92553191489,0
1955,4344.44303797468,2733.92405063291,1
1956,1692.32608695652,4002.0652173913,0
1957,1168.45098039216,3546.35294117647,0
1958,4198.475,1518.4375,1
1959,2158.01438848921,2511.3309352518,0
1960,2047.42635658915,2625.71317829457,0
1961,1742.44444444444,4659.77777777778,0
1962,2020.375,2721.46590909091,2
1963,3165.4606741573,1627.3595505618,0
1964,5379.79245283019,2018.67924528302,0
1965,4178.02631578947,1559.07894736842,1
1966,3891.61206896552,1981.44827586207,3
1967,2038.32291666667,4187.55208333333,0
1968,4103.37704918033,2127.95081967213,0
1969,1863.54430379747,4041.3417721519,3
1970,5275.18823529412,2003.88235294118,3
1971,3437.36764705882,1730.27941176471,3
1972,1681.48,4796.0,3
1973,4699.62264150943,2004.83962264151,0
1974,1785.85915492958,4707.64788732394,0
1975,4498.87394957983,2387.46218487395,0
1976,2219.40740740741,2607.34567901235,0
1977,2070.76296296296,3952.41481481481,0
1978,2381.65625,1335.45833333333,0
1979,2205.93835616438,3708.31506849315,0
1980,2554.82352941176,2684.53781512605,1
1981,1699.58163265306,3977.73469387755,0
1982,2699.14285714286,1162.7731092437,1
1983,1966.609375,2880.84375,0
1984,2027.6213592233,3997.53398058252,1
1985,2309.12195121951,4343.0325203252,0
1986,4071.94017094017,3249.2735042735,0
1987,1596.37037037037,2649.87654320988,0
1988,3262.21621621622,1303.35135135135,0
1989,4465.10588235294,3031.07058823529,1
1990,1764.55913978495,3602.49462365591,0
1991,4309.01652892562,1571.71900826446,0
1992,2026.85542168675,2608.36144578313,0
1993,3477.5867768595,2386.1652892562,0
1994,2814.16393442623,1903.60655737705,0
1995,4561.18181818182,2572.89393939394,0
1996,3167.62105263158,1900.88421052632,1
1997,3934.72321428571,3084.28571428571,0
1998,1751.79245283019,3999.18867924528,1
1999,4992.375,2636.4875,0
2000,1705.0875,2754.55,0
2001,1713.77931034483,3536.01379310345,1
2002,3368.83225806452,1212.16774193548,0
2003,1226.76086956522,3655.5652173913,0
2004,2841.95454545455,1482.44318181818,0
2005,3472.57303370787,1288.84269662921,0
2006,4860.94915254237,2803.06779661017,3
2007,3282.58709677419,1390.69032258065,0
2008,4891.5,1846.925,0
2009,4381.14444444444,1904.01111111111,0
2010,2305.52808988764,2614.31460674157,1
2011,1805.0618556701,4818.59793814433,1
2012,1743.27972027972,4492.5034965035,0
2013,4824.81904761905,1943.84761904762,0
2014,1608.7619047619,3177.62698412698,3
2015,1891.45689655172,2342.52586206897,0
2016,1655.82608695652,3432.30434782609,1
2017,2373.57692307692,3215.02884615385,0
2018,4325.49494949495,1532.13131313131,0
2019,2927.17117117117,2061.94594594595,0
2020,4099.13559322034,1824.63559322034,0
2021,3912.02222222222,1286.1,3
2022,2900.0,2067.84848484849,0
2023,4146.13432835821,1226.73134328358,1
2024,2175.37037037037,4431.75925925926,0
2025,1372.23880597015,3946.14925373134,0
2026,5452.32258064516,2229.09677419355,0
2027,5375.828125,2239.203125,0
2028,4131.26984126984,1591.84126984127,3
2029,2926.48314606742,1126.61797752809,1
2030,2385.25531914894,1397.12765957447,0
2031,4224.28440366973,3453.82568807339,3
2032,5078.1,2237.7,0
2033,4608.23880597015,1930.55223880597,0
2034,4151.28571428571,2970.74829931973,1
2035,2831.35164835165,1397.78021978022,1
2036,5179.24637681159,2165.94202898551,0
2037,5319.47887323944,2276.42253521127,0
2038,4159.98611111111,1937.43055555556,0
2039,3885.87878787879,2404.12121212121,2
2040,4353.53333333333,2636.84761904762,0
2041,4191.59349593496,1394.56097560976,1
2042,3287.82568807339,1933.1376146789,1
2043,5019.16842105263,2108.82105263158,3
2044,4755.55319148936,1836.57446808511,0
2045,1849.79452054795,4322.30136986301,1
2046,2725.5703125,1322.6171875,1
2047,1724.06086956522,2703.10434782609,0
2048,4058.82677165354,3136.07086614173,0
2049,4589.77857142857,2741.65,1
2050,2136.59183673469,3977.17346938776,0
2051,2983.89423076923,1469.97115384615,0
2052,4558.74074074074,2801.28703703704,3
2053,2506.93548387097,3617.86021505376,2
2054,1943.11320754717,4452.35849056604,0
2055,4999.79245283019,1544.71698113208,0
2056,5145.61818181818,2712.56363636364,3
2057,1885.20535714286,3630.41071428571,1
2058,1431.36764705882,3563.97058823529,0
2059,5018.13,1838.81,0
2060,2669.76923076923,2767.41538461538,0
2061,4020.36363636364,3175.24242424242,0
2062,2915.07843137255,1334.06862745098,0
2063,3821.95,3319.76666666667,0
2064,3330.42307692308,2704.62820512821,2
2065,5345.01098901099,2092.85714285714,0
2066,3649.40217391304,2390.17391304348,0
2067,4648.31132075472,1619.0,0
2068,2179.66304347826,2696.04347826087,2
2069,4805.92,2689.76,0
2070,3941.9262295082,2930.62295081967,0
2071,3870.69677419355,2972.88387096774,2
2072,1427.77272727273,3527.71212121212,0
2073,3090.5,1662.09756097561,0
2074,2089.84375,4215.9375,0
2075,1243.70103092784,3525.86597938144,0
2076,2378.95798319328,3650.97478991597,0
2077,2414.35365853659,3207.4756097561,0
2078,1993.93388429752,2848.61157024793,0
2079,3932.01834862385,2919.49541284404,0
2080,2323.82795698925,1464.8064516129,0
2081,3223.92857142857,1303.5,0
2082,5048.0,2685.25882352941,1
2083,1625.55140186916,3826.28037383178,2
2084,1833.24742268041,2442.35051546392,0
2085,3664.2119205298,2519.33112582781,2
2086,4084.90384615385,3330.46153846154,0
2087,5389.52380952381,2263.07142857143,0
2088,5362.27631578947,2038.78947368421,0
2089,5188.825,1753.25,1
2090,2281.35555555556,2990.64444444444,0
2091,3547.63461538462,1239.97115384615,1
2092,2936.88172043011,1779.82795698925,2
2093,3550.875,1181.15178571429,1
2094,3097.71084337349,2694.39759036145,2
2095,3623.27906976744,2258.98837209302,1
2096,3206.37226277372,2006.3795620438,1
2097,3157.64705882353,1364.94117647059,0
2098,3382.07894736842,2248.57894736842,1
2099,1927.31404958678,4597.76859504132,0
2100,1392.95192307692,4273.66346153846,1
2101,3854.66141732283,2495.62204724409,2
2102,1551.01851851852,3767.30555555556,0
2103,2478.56730769231,2741.93269230769,1
2104,4741.23,1960.83,0
2105,4008.76377952756,1992.09448818898,0
2106,1914.01904761905,3637.65714285714,1
2107,4420.11382113821,2967.29268292683,3
2108,3818.296875,3390.0703125,1
2109,4645.64957264957,3287.94017094017,3
2110,1582.36206896552,3849.98275862069,2
2111,3408.42727272727,2101.71818181818,3
2112,2807.80188679245,2115.62264150943,1
2113,1247.64102564103,3700.84615384615,0
2114,1281.28455284553,3568.86178861789,0
2115,3869.52427184466,2118.84466019417,1
2116,4606.32432432432,3360.04054054054,3
2117,4485.07407407407,2349.63888888889,0
2118,3252.48275862069,2244.59482758621,0
2119,2100.48031496063,3841.65354330709,2
2120,2204.30120481928,3686.26506024096,0
2121,3495.33834586466,1148.40601503759,1
2122,4127.03278688525,3204.94262295082,0
2123,2001.02380952381,4446.44047619048,0
2124,3112.1875,1825.91666666667,0
2125,2178.32954545455,3801.79545454545,2
2126,4883.7969924812,2057.4962406015,1
2127,2536.06542056075,1829.0,0
2128,2469.74576271186,3553.24576271186,0
2129,2679.83846153846,2547.41538461538,3
2130,3231.69230769231,1216.83516483516,0
2131,5531.3125,2178.59375,0
2132,5352.18072289157,2479.57831325301,1
2133,1430.38461538462,3701.50427350427,0
2134,4123.72131147541,3321.27868852459,0
2135,2763.75490196078,2115.8431372549,1
2136,1360.52325581395,4030.37209302326,0
2137,2403.01086956522,3279.83695652174,0
2138,3359.15887850467,1379.96261682243,0
2139,3514.02857142857,1355.7,1
2140,1937.47619047619,2782.52380952381,0
2141,4003.74666666667,2169.65333333333,0
2142,3886.71428571429,1867.64285714286,3
2143,5164.94936708861,2603.94936708861,1
2144,3985.34645669291,3020.66929133858,0
2145,4535.6218487395,2996.02521008403,3
2146,2375.42168674699,1821.1686746988,1
2147,4596.41304347826,3374.02173913044,3
2148,4469.46391752577,3238.76288659794,0
2149,3497.9595959596,2353.25252525253,0
2150,2164.06849315068,4194.24657534247,2
2151,4297.9619047619,2497.72380952381,0
2152,2143.20253164557,2550.3417721519,0
2153,2224.54,4114.14,2
2154,1209.98888888889,3442.14444444444,1
2155,2817.85576923077,1410.74038461538,0
2156,3124.52941176471,1797.17647058824,0
2157,3336.44186046512,1659.01550387597,3
2158,4635.05263157895,3245.85526315789,1
2159,2565.33333333333,3272.54761904762,2
2160,2501.05194805195,2811.97402597403,0
2161,4174.26966292135,2034.26966292135,0
2162,4425.62,1676.96,0
2163,2081.33333333333,4418.15476190476,0
2164,2339.51764705882,4224.4,2
2165,4292.36641221374,3098.67938931298,0
2166,3432.47540983607,2747.7868852459,2
2167,1441.82222222222,4009.60740740741,0
2168,3354.14166666667,1758.2,3
2169,2087.10638297872,4158.65957446809,0
2170,1758.98387096774,4131.95967741936,3
2171,4974.36585365854,1851.12195121951,0
2172,2577.24590163934,1498.59016393443,0
2173,5061.2,1696.525,0
2174,1672.62962962963,2627.15555555556,0
2175,2781.05617977528,1886.40449438202,0
2176,2095.9296875,2392.25,0
2177,2239.01960784314,3006.98039215686,0
2178,3263.875,1229.27941176471,0
2179,4299.82142857143,2419.78571428571,0
2180,1817.34868421053,2414.43421052632,0
2181,1938.14141414141,4088.81818181818,3
2182,1998.30337078652,4186.94382022472,1
2183,3571.86538461538,1175.04807692308,1
2184,4781.49193548387,2948.76612903226,3
2185,4701.26666666667,1650.08571428571,0
2186,2003.77272727273,4287.88636363636,0
2187,4826.07594936709,1992.69620253165,0
2188,4387.13375796178,2743.79617834395,1
2189,4355.69230769231,2663.61538461538,0
2190,5255.96551724138,1760.01724137931,1
2191,4613.0,2164.14814814815,1
2192,3473.34736842105,2326.16842105263,0
2193,3476.62015503876,1130.83720930233,1
2194,4129.09,3021.51,1
2195,4137.94117647059,2896.05882352941,3
2196,1442.56140350877,3205.66666666667,3
2197,4020.38202247191,1849.33707865169,1
2198,3179.91428571429,1400.68571428571,0
2199,4827.16504854369,2574.97087378641,0
2200,4256.41509433962,1451.75471698113,0
2201,2259.09375,2587.21875,0
2202,4704.5045045045,1875.21621621622,0
2203,3092.3046875,2420.1171875,2
2204,3198.04716981132,1553.12264150943,0
2205,1980.97701149425,2516.44827586207,0
2206,1459.22222222222,3578.47222222222,0
2207,3845.63888888889,2242.66666666667,0
2208,4268.16883116883,2986.74025974026,1
2209,3998.37096774194,2181.01612903226,0
2210,4128.37037037037,1885.11111111111,0
2211,2012.12307692308,4256.43076923077,0
2212,2952.1125,2098.6625,2
2213,2260.06086956522,3122.28695652174,0
2214,4999.41666666667,1476.06666666667,1
2215,4657.34782608696,1354.89130434783,1
2216,2455.68067226891,1769.72268907563,0
2217,2370.43518518519,2699.58333333333,0
2218,4326.98717948718,3156.83333333333,0
2219,3174.53676470588,1222.44117647059,0
2220,2474.18644067797,1869.63559322034,1
2221,3048.3813559322,2015.85593220339,0
2222,4334.58333333333,1563.96875,0
2223,2014.23376623377,3050.53246753247,1
2224,3043.192,1301.544,0
2225,5185.91666666667,1711.33333333333,1
2226,4615.232,2620.528,0
2227,2034.04132231405,3712.85950413223,0
2228,5064.54918032787,1766.32786885246,0
2229,4471.45263157895,1895.58947368421,0
2230,4686.19565217391,2357.28260869565,0
2231,3767.92452830189,2363.10377358491,0
2232,5456.66666666667,2386.91228070175,1
2233,5502.04109589041,2305.08219178082,0
2234,3837.47619047619,2656.03571428571,2
2235,4879.67567567568,2145.20720720721,1
2236,2911.73611111111,1697.22222222222,2
2237,4195.37209302326,3025.25581395349,1
2238,2660.96052631579,2121.35526315789,3
2239,5225.66666666667,2382.48888888889,0
2240,3148.1862745098,1353.40196078431,0
2241,2738.42424242424,1767.0101010101,0
2242,5093.7027027027,2362.24324324324,0
2243,3773.80620155039,1378.14728682171,3
2244,2415.02564102564,3272.15384615385,0
2245,1660.22448979592,4057.85714285714,0
2246,2935.02597402597,2036.0,0
2247,3852.08641975309,3366.01234567901,1
2248,4468.63636363636,1532.12121212121,0
2249,1613.15555555556,3877.66666666667,0
2250,4243.56204379562,3372.30656934307,1
2251,2139.68292682927,4097.56097560976,0
2252,2047.98165137615,3715.33944954128,0
2253,4621.64102564103,2150.51282051282,1
2254,1548.06976744186,2727.6976744186,0
2255,4109.34513274336,2006.20353982301,0
2256,1893.08045977011,4494.7816091954,0
2257,3135.73170731707,1252.57723577236,0
2258,2076.59183673469,2399.76530612245,0
2259,3236.85714285714,1346.42857142857,0
2260,2018.96703296703,2735.47252747253,2
2261,3079.02777777778,1614.5462962963,0
2262,4074.8203125,1905.71875,0
2263,1713.92631578947,4455.92631578947,0
2264,5042.22680412371,2590.20618556701,0
2265,2636.625,2044.94230769231,1
2266,4699.40625,1831.875,0
2267,4000.07058823529,3232.92941176471,0
2268,4431.56363636364,1564.21818181818,0
2269,1759.31304347826,2660.32173913043,0
2270,4650.53398058252,2335.27184466019,1
2271,2299.81512605042,1294.38655462185,1
2272,4379.83333333333,1719.38333333333,0
2273,4399.58771929825,3205.58771929825,0
2274,2286.40845070423,1410.66197183099,0
2275,1889.03703703704,3874.51851851852,0
2276,3533.71186440678,1385.30508474576,1
2277,4410.38461538462,2139.04395604396,0
2278,2037.48837209302,2326.67441860465,1
2279,2098.44827586207,2419.38793103448,0
2280,1778.56451612903,2778.93548387097,0
2281,2686.76041666667,1453.1875,0
2282,3269.94736842105,2206.9298245614,0
2283,2937.19090909091,1116.43636363636,1
2284,2028.52040816327,4474.04081632653,0
2285,5287.34210526316,2475.68421052632,1
2286,3976.55555555556,3245.59259259259,0
2287,2033.87254901961,2839.29411764706,0
2288,2413.20769230769,3336.52307692308,0
2289,2862.0,2352.44230769231,1
2290,4149.28301886792,2382.75471698113,0
2291,2742.75961538462,1892.01923076923,0
2292,3561.47368421053,1272.23684210526,1
2293,1692.45238095238,3846.05952380952,2
2294,2619.86666666667,2707.08888888889,1
2295,4531.19230769231,2262.28846153846,3
2296,4138.84705882353,3095.01176470588,0
2297,1600.0,3627.73333333333,0
2298,2865.13675213675,2060.80341880342,0
2299,4760.55769230769,1624.21153846154,0
2300,2779.27777777778,1533.16666666667,0
2301,2411.66666666667,2321.57723577236,3
2302,5468.21176470588,2518.98823529412,3
2303,1909.70238095238,3612.5,1
2304,2251.00833333333,3912.225,2
2305,4603.5,2419.8137254902,0
2306,5193.03703703704,2253.06172839506,0
2307,1779.35714285714,2905.92857142857,1
2308,3193.48672566372,1319.43362831858,0
2309,1047.16666666667,3183.12962962963,3
2310,1115.68965517241,3645.74137931034,0
2311,4908.23076923077,2108.39423076923,3
2312,2795.83076923077,1451.16923076923,0
2313,4744.70642201835,2768.82568807339,1
2314,4995.85123966942,2022.09090909091,1
2315,4924.6875,1814.60416666667,0
2316,3483.19852941176,1246.91911764706,0
2317,1359.14705882353,3988.11764705882,0
2318,2342.76767676768,1682.83838383838,0
2319,3432.0,1240.78125,0
2320,1860.98089171975,3165.32484076433,3
2321,3875.21111111111,2140.25555555556,1
2322,4117.67625899281,3304.63309352518,0
2323,3471.6393442623,2788.06557377049,2
2324,5454.6017699115,2492.34513274336,3
2325,3939.25,1418.27777777778,3
2326,4244.13513513514,1360.63063063063,0
2327,3413.35922330097,1336.33980582524,0
2328,2156.75757575758,4467.25757575758,0
2329,1180.69642857143,3495.19642857143,0
2330,5376.95714285714,2034.38571428571,0
2331,3915.05,2126.9,1
2332,5134.70676691729,1939.22556390977,1
2333,2170.04109589041,4350.75342465753,0
2334,1720.40458015267,4046.39694656489,1
2335,2562.35616438356,3259.77397260274,2
2336,2038.1862745098,2885.88235294118,0
2337,2659.54929577465,2830.23943661972,2
2338,3287.02521008403,1267.2268907563,0
2339,1656.73529411765,3765.51470588235,0
2340,4218.12087912088,2295.15384615385,0
2341,2920.85321100917,1653.91743119266,2
2342,4256.72173913043,1304.71304347826,1
2343,3053.91489361702,1242.15602836879,0
2344,4447.36607142857,1567.375,0
2345,3136.23076923077,1396.5641025641,0
2346,4459.28461538462,3277.99230769231,1
2347,4276.36129032258,3409.88387096774,1
2348,4236.66176470588,1565.86764705882,0
2349,5281.02521008403,2319.81512605042,0
2350,2807.92405063291,1379.77215189873,1
2351,4318.35483870968,1431.38709677419,0
2352,4324.58653846154,1618.33653846154,0
2353,4838.28409090909,2838.89772727273,3
2354,4931.90099009901,1600.9603960396,0
2355,1601.22448979592,3414.10204081633,1
2356,2257.94871794872,3209.28205128205,1
2357,2461.48905109489,3933.75182481752,2
2358,2029.22058823529,3911.35294117647,0
2359,1621.0,4526.9552238806,0
2360,2927.44827586207,1455.22988505747,0
2361,1797.81632653061,4695.69387755102,0
2362,4387.86956521739,1818.36956521739,0
2363,2424.7375,1384.45,0
2364,3572.66666666667,2931.0350877193,2
2365,1974.90217391304,2461.48913043478,0
2366,2210.07936507937,3807.19047619048,2
2367,4830.82291666667,2678.69791666667,0
2368,3924.69491525424,3030.56779661017,0
2369,3888.27433628319,2264.85840707965,0
2370,5551.54054054054,2274.13513513514,0
2371,4056.54545454545,3017.62626262626,0
2372,4294.62195121951,2263.03658536585,0
2373,5451.95238095238,2200.90476190476,0
2374,2678.43269230769,1771.25961538462,0
2375,1882.1095890411,4562.61643835616,0
2376,5498.45454545455,2175.39772727273,0
2377,3386.29577464789,2355.14084507042,0
2378,4987.89285714286,2035.875,1
2379,2164.34482758621,4209.56896551724,2
2380,1776.88172043011,3617.90322580645,0
2381,4463.66315789474,2099.03157894737,0
2382,2311.68992248062,3823.26356589147,2
2383,4628.21118012422,1984.96273291925,0
2384,5374.98969072165,2047.73195876289,0
2385,3662.71428571429,2797.10989010989,2
2386,4629.11224489796,2701.04081632653,1
2387,2470.55681818182,3338.04545454545,0
2388,4190.95535714286,1288.26785714286,1
2389,2326.74358974359,4431.17948717949,0
2390,1946.25352112676,4503.56338028169,0
2391,2563.57364341085,2646.29457364341,1
2392,1861.61538461538,3729.28671328671,0
2393,1796.54455445545,3383.68316831683,3
2394,4081.50943396226,1794.58490566038,1
2395,4905.61111111111,1452.06481481481,1
2396,3796.31818181818,3230.54545454545,0
2397,2407.62222222222,3478.32222222222,1
2398,4704.16,2566.29333333333,0
2399,4301.64444444444,3363.5037037037,1
2400,4682.28409090909,1582.45454545455,0
2401,1194.61386138614,3591.30693069307,0
2402,4746.07692307692,2856.14285714286,3
2403,2350.7962962963,4397.65740740741,0
2404,2162.42156862745,2469.58823529412,0
2405,2090.23333333333,4593.8,0
2406,4594.82456140351,1953.21052631579,0
2407,2149.78125,3090.09375,0
2408,1338.8,3893.94,0
2409,3411.27272727273,2254.62809917355,1
2410,2384.46428571429,3443.78571428571,1
2411,2263.02608695652,1466.78260869565,0
2412,3525.17272727273,1332.81818181818,1
2413,3092.74615384615,2311.64615384615,2
2414,3988.64462809917,3130.76859504132,0
2415,3270.58208955224,1094.85074626866,1
2416,2939.73493975904,2474.68674698795,2
2417,3507.31111111111,2861.35555555556,2
2418,4032.02912621359,2005.99029126214,0
2419,4728.83928571429,2019.9375,1
2420,3796.36448598131,2970.2523364486,2
2421,3979.34821428571,3189.58035714286,0
2422,3641.4347826087,1211.64130434783,1
2423,2887.88709677419,2284.97580645161,1
2424,5297.76119402985,2508.74626865672,1
2425,4863.25,1566.1,0
2426,2923.21359223301,1088.84466019417,1
2427,2207.95967741935,2886.4435483871,2
2428,4522.24691358025,3436.72839506173,3
2429,1498.568,3687.872,0
2430,4291.09708737864,1238.61165048544,1
2431,1390.64285714286,3693.05357142857,0
2432,2361.18691588785,3254.80373831776,1
2433,2236.49152542373,4179.33050847458,2
2434,4716.78787878788,2749.28282828283,1
2435,5414.04166666667,2012.36666666667,0
2436,1826.66101694915,4744.6779661017,1
2437,1672.60576923077,4270.19230769231,3
2438,1141.42105263158,3743.02631578947,0
2439,3579.35652173913,1215.05217391304,1
2440,2717.06034482759,1797.58620689655,0
2441,4063.62376237624,3233.41584158416,0
2442,4487.40952380952,2168.08571428571,1
2443,4260.2037037037,3382.48148148148,1
2444,3438.12745098039,1116.72549019608,1
2445,5103.85714285714,2547.49107142857,0
2446,4263.51724137931,3066.20689655172,0
2447,3518.61538461538,1387.71794871795,1
2448,1575.1592920354,3713.23008849558,0
2449,2153.37142857143,3055.74285714286,0
2450,4018.22222222222,2088.39682539683,0
2451,3061.48648648649,1951.22522522523,0
2452,3932.64516129032,2877.79032258065,0
2453,3156.48571428571,1540.77142857143,0
2454,2538.61728395062,3284.44444444444,0
2455,4382.9,3050.73636363636,0
2456,2398.22580645161,2599.04301075269,1
2457,4707.14285714286,2784.42857142857,1
2458,3074.93693693694,1297.15315315315,0
2459,2969.25806451613,2355.93548387097,0
2460,1489.97727272727,2708.02272727273,0
2461,4247.41489361702,2290.27659574468,0
2462,2080.27777777778,4188.57777777778,0
2463,4868.83185840708,1342.16814159292,3
2464,1784.58064516129,4769.77419354839,1
2465,2579.81081081081,1964.1981981982,1
2466,3755.0,1695.08045977011,3
2467,5314.7572815534,2122.60194174757,0
2468,4121.69298245614,2683.9298245614,0
2469,4039.53333333333,3272.53333333333,0
2470,5002.86440677966,2458.61016949153,0
2471,3246.8,1700.24761904762,1
2472,2203.75,4471.84,0
2473,2082.81132075472,4301.30188679245,0
2474,2919.61904761905,1863.60317460317,2
2475,5322.79166666667,2134.47916666667,0
2476,4383.30303030303,2124.90909090909,0
2477,3295.67567567568,2257.51351351351,0
2478,3218.63265306122,1232.44897959184,0
2479,4097.45652173913,3384.17391304348,1
2480,1337.3625,3835.7125,0
2481,4086.5612244898,3275.14285714286,0
2482,2041.46666666667,4658.81111111111,1
2483,3364.33050847458,2618.26271186441,2
2484,4113.88709677419,3015.07258064516,1
2485,4613.64227642276,3374.38211382114,3
2486,2282.91780821918,1786.09589041096,0
2487,1771.56756756757,3189.56756756757,3
2488,2229.28571428571,4423.27731092437,0
2489,4429.83823529412,2366.66176470588,0
2490,3485.29104477612,2605.9552238806,2
2491,4735.52857142857,2370.0,0
2492,3250.17647058824,1311.8431372549,0
2493,4227.99236641221,1720.51145038168,0
2494,4424.50442477876,3058.24778761062,0
2495,3081.40229885057,1722.77011494253,0
2496,3470.95402298851,2372.8275862069,0
2497,4088.7,1679.94166666667,1
2498,3009.15652173913,2842.78260869565,2
2499,1844.78787878788,4459.58333333333,0
2500,2423.55670103093,3541.0,0
2501,1401.32,2719.45,0
2502,4681.81203007519,3040.67669172932,3
2503,1337.53921568627,4220.0,0
2504,2715.86923076923,2908.3,2
2505,2160.74390243902,4337.21951219512,0
2506,4757.27678571429,2517.88392857143,0
2507,4256.35042735043,3362.97435897436,1
2508,2293.95945945946,2431.86486486487,1
2509,2444.30612244898,3279.01020408163,0
2510,5333.49689440994,2347.58385093168,0
2511,3305.38,2694.46,2
2512,1653.35514018692,2642.41121495327,0
2513,1290.09090909091,3713.70454545455,0
2514,2513.89261744966,4125.48993288591,2
2515,4709.87394957983,1802.65546218487,0
2516,3748.38947368421,2344.56842105263,0
2517,3452.55963302752,1205.84403669725,0
2518,4598.85964912281,1995.24561403509,0
2519,4601.29268292683,1997.90243902439,0
2520,4189.69512195122,2477.9756097561,0
2521,2487.33333333333,3888.35632183908,2
2522,2761.89622641509,2899.39622641509,2
2523,4087.32478632479,1895.90598290598,0
2524,4765.96907216495,1809.68041237113,0
2525,4343.01612903226,3164.48387096774,0
2526,5416.79452054795,2103.13698630137,0
2527,2170.17283950617,2331.74074074074,3
2528,1795.59036144578,3804.77108433735,0
2529,2501.10204081633,3233.08163265306,0
2530,4125.15652173913,3087.09565217391,0
2531,2023.35416666667,4611.14583333333,0
2532,1450.88888888889,4032.66666666667,0
2533,5177.89380530973,2573.49557522124,1
2534,1629.6,3904.26666666667,0
2535,4312.08333333333,1800.625,0
2536,5115.27777777778,2565.77777777778,0
2537,5226.18867924528,1892.37735849057,3
2538,5230.15254237288,1758.11016949153,1
2539,5075.65591397849,2563.2688172043,0
2540,2461.94957983193,1264.81512605042,1
2541,1639.33913043478,2718.15652173913,0
2542,2126.17647058824,1780.38235294118,1
2543,5148.07407407407,2383.11111111111,0
2544,4543.66666666667,1771.52713178295,2
2545,4678.57142857143,1627.24761904762,0
2546,1391.5,3926.88095238095,0
2547,1750.75,2674.03448275862,0
2548,4402.74757281553,2975.83495145631,3
2549,2366.34355828221,4406.37423312883,0
2550,4397.25806451613,1358.50806451613,0
2551,3987.33846153846,2087.50769230769,0
2552,5264.5641025641,2472.52564102564,1
2553,4339.88679245283,2705.89622641509,2
2554,1251.47058823529,3637.02941176471,0
2555,5114.28260869565,2411.58695652174,0
2556,3199.90082644628,1379.14049586777,0
2557,3373.46825396825,1384.69047619048,0
2558,4533.82905982906,2634.98290598291,0
2559,4319.22307692308,1373.86153846154,0
2560,3055.08045977011,1868.41379310345,0
2561,2517.46846846847,3448.10810810811,2
2562,5235.88311688312,1834.84415584416,3
2563,3243.85294117647,2258.85294117647,0
